threads_used,computation_type,non_zero_values,time_used,FLOPS,MFLOPS,GFLOPS
1,serial_csr,766396,0.0010790848173201,1420455533.6128876209259033,1420.4555336128876206,1.4204555336128877
1,serial_hll,766396,0.0067882779985666,225799827.3381931781768799,225.7998273381931540,0.2257998273381932
2,parallel_open_mp_csr,766396,0.0008226200006902,1863305048.1557781696319580,1863.3050481557781950,1.8633050481557782
3,parallel_open_mp_csr,766396,0.0008111321367323,1889694576.9833257198333740,1889.6945769833255326,1.8896945769833258
4,parallel_open_mp_csr,766396,0.0004068007692695,3767918145.1711382865905762,3767.9181451711378941,3.7679181451711385
5,parallel_open_mp_csr,766396,0.0002466067671776,6215530974.8504791259765625,6215.5309748504787422,6.2155309748504797
6,parallel_open_mp_csr,766396,0.0002372749149799,6459983349.3971395492553711,6459.9833493971391363,6.4599833493971399
7,parallel_open_mp_csr,766396,0.0002268748357892,6756112879.0156526565551758,6756.1128790156526520,6.7561128790156530
8,parallel_open_mp_csr,766396,0.0002009333111346,7628361824.8514280319213867,7628.3618248514276274,7.6283618248514289
9,parallel_open_mp_csr,766396,0.0001780297607183,8609751503.4296646118164062,8609.7515034296648082,8.6097515034296652
10,parallel_open_mp_csr,766396,0.0001719188876450,8915785932.5209732055664062,8915.7859325209719827,8.9157859325209738
11,parallel_open_mp_csr,766396,0.0001625870354474,9427516749.9211406707763672,9427.5167499211402173,9.4275167499211410
12,parallel_open_mp_csr,766396,0.0002162270247936,7088808632.7921028137207031,7088.8086327921027987,7.0888086327921034
13,parallel_open_mp_csr,766396,0.0002082209102809,7361374023.0598077774047852,7361.3740230598077687,7.3613740230598079
14,parallel_open_mp_csr,766396,0.0001233336515725,12428011175.0311145782470703,12428.0111750311134529,12.4280111750311146
15,parallel_open_mp_csr,766396,0.0001940000802279,7900986423.3032560348510742,7900.9864233032558332,7.9009864233032570
16,parallel_open_mp_csr,766396,0.0001753848046064,8739594079.6557312011718750,8739.5940796557315480,8.7395940796557312
17,parallel_open_mp_csr,766396,0.0001730141229928,8859346124.3865909576416016,8859.3461243865913275,8.8593461243865921
18,parallel_open_mp_csr,766396,0.0001640529371798,9343276788.2725734710693359,9343.2767882725729578,9.3432767882725738
19,parallel_open_mp_csr,766396,0.0000985506922007,15553335707.4657249450683594,15553.3357074657251360,15.5533357074657257
20,parallel_open_mp_csr,766396,0.0001572831533849,9745430244.8320751190185547,9745.4302448320740950,9.7454302448320753
21,parallel_open_mp_csr,766396,0.0001535387709737,9983094108.9318161010742188,9983.0941089318148443,9.9830941089318159
22,parallel_open_mp_csr,766396,0.0001659742556512,9235118988.6995544433593750,9235.1189886995543930,9.2351189886995542
23,parallel_open_mp_csr,766396,0.0010265051387250,1493214151.7613685131072998,1493.2141517613683845,1.4932141517613686
24,parallel_open_mp_csr,766396,0.0000889920629561,17223918056.1104698181152344,17223.9180561104694789,17.2239180561104703
25,parallel_open_mp_csr,766396,0.0003487388603389,4395242900.4050092697143555,4395.2429004050090953,4.3952429004050098
26,parallel_open_mp_csr,766396,0.0001930356957018,7940458858.7985649108886719,7940.4588587985645063,7.9404588587985652
27,parallel_open_mp_csr,766396,0.0001948941498995,7864740941.6369981765747070,7864.7409416369973769,7.8647409416369989
28,parallel_open_mp_csr,766396,0.0016744863241911,915380423.1518326997756958,915.3804231518327015,0.9153804231518328
29,parallel_open_mp_csr,766396,0.0000693290494382,22108942967.1971664428710938,22108.9429671971665812,22.1089429671971693
30,parallel_open_mp_csr,766396,0.0019007460214198,806415998.1011455059051514,806.4159981011454192,0.8064159981011455
31,parallel_open_mp_csr,766396,0.0035956338979304,426292565.7927137613296509,426.2925657927137308,0.4262925657927138
32,parallel_open_mp_csr,766396,0.0009791832417250,1565378097.4639363288879395,1565.3780974639362285,1.5653780974639364
33,parallel_open_mp_csr,766396,0.0006130980327725,2500076526.2097406387329102,2500.0765262097406776,2.5000765262097406
34,parallel_open_mp_csr,766396,0.0000642663799226,23850604341.5757865905761719,23850.6043415757849289,23.8506043415757887
35,parallel_open_mp_csr,766396,0.0001687351614237,9084010629.8369998931884766,9084.0106298369992146,9.0840106298369996
36,parallel_open_mp_csr,766396,0.0006734258495271,2276111024.0664596557617188,2276.1110240664597768,2.2761110240664597
37,parallel_open_mp_csr,766396,0.0005629528313875,2722771632.9663009643554688,2722.7716329663007855,2.7227716329663010
38,parallel_open_mp_csr,766396,0.0000577941536903,26521575317.3360824584960938,26521.5753173360826622,26.5215753173360831
39,parallel_open_mp_csr,766396,0.0001498907804489,10226059237.3285617828369141,10226.0592373285617214,10.2260592373285633
40,parallel_open_mp_csr,766396,0.0006133508868515,2499045868.9448108673095703,2499.0458689448105360,2.4990458689448110
2,parallel_open_mp_hll,766396,0.0070384708233178,217773439.4979673624038696,217.7734394979673596,0.2177734394979674
3,parallel_open_mp_hll,766396,0.0066931210458279,229010052.1871572434902191,229.0100521871572425,0.2290100521871573
4,parallel_open_mp_hll,766396,0.0064222980290651,238667217.4139390289783478,238.6672174139390279,0.2386672174139390
5,parallel_open_mp_hll,766396,0.0062785432673991,244131788.9706872999668121,244.1317889706872961,0.2441317889706873
6,parallel_open_mp_hll,766396,0.0057853083126247,264945603.0986530482769012,264.9456030986530095,0.2649456030986531
7,parallel_open_mp_hll,766396,0.0059044416993856,259599819.6001303493976593,259.5998196001303313,0.2595998196001303
8,parallel_open_mp_hll,766396,0.0058511220850050,261965479.0536947846412659,261.9654790536947644,0.2619654790536948
9,parallel_open_mp_hll,766396,0.0062212562188506,246379822.0294463038444519,246.3798220294463022,0.2463798220294463
10,parallel_open_mp_hll,766396,0.0062318248674273,245961982.6628366708755493,245.9619826628366468,0.2459619826628367
11,parallel_open_mp_hll,766396,0.0061190202832222,250496309.7119938135147095,250.4963097119938027,0.2504963097119938
12,parallel_open_mp_hll,766396,0.0060794148594141,252128212.2450386285781860,252.1282122450386112,0.2521282122450386
13,parallel_open_mp_hll,766396,0.0061556301079690,249006514.8676909208297729,249.0065148676908962,0.2490065148676909
14,parallel_open_mp_hll,766396,0.0060268207453191,254328453.5533065199851990,254.3284535533065025,0.2543284535533065
15,parallel_open_mp_hll,766396,0.0060870870947838,251810426.9139664173126221,251.8104269139664098,0.2518104269139664
16,parallel_open_mp_hll,766396,0.0061004268936813,251259793.2429349124431610,251.2597932429349044,0.2512597932429349
17,parallel_open_mp_hll,766396,0.0062502459622920,245237068.9485518038272858,245.2370689485517801,0.2452370689485518
18,parallel_open_mp_hll,766396,0.0062361531890929,245791268.0337738096714020,245.7912680337738038,0.2457912680337738
19,parallel_open_mp_hll,766396,0.0062406929209828,245612469.5458661913871765,245.6124695458661904,0.2456124695458662
20,parallel_open_mp_hll,766396,0.0062528499402106,245134940.8120258450508118,245.1349408120258317,0.2451349408120259
21,parallel_open_mp_hll,766396,0.0078779612667859,194567090.1508971154689789,194.5670901508971156,0.1945670901508971
22,parallel_open_mp_hll,766396,0.0063478550873697,241466129.7246363461017609,241.4661297246363461,0.2414661297246364
23,parallel_open_mp_hll,766396,0.0081647560000420,187732738.1237262189388275,187.7327381237262216,0.1877327381237262
24,parallel_open_mp_hll,766396,0.0069396742619574,220873767.5776240527629852,220.8737675776240508,0.2208737675776241
25,parallel_open_mp_hll,766396,0.0067583611235023,226799363.3352476060390472,226.7993633352475911,0.2267993633352476
26,parallel_open_mp_hll,766396,0.0069464766420424,220657475.5787747800350189,220.6574755787747790,0.2206574755787748
27,parallel_open_mp_hll,766396,0.0086516807787120,177166962.0279476940631866,177.1669620279476760,0.1771669620279477
28,parallel_open_mp_hll,766396,0.0068632969632745,223331732.2858058214187622,223.3317322858057992,0.2233317322858058
29,parallel_open_mp_hll,766396,0.0066230399534106,231433301.1400101482868195,231.4333011400101441,0.2314333011400102
30,parallel_open_mp_hll,766396,0.0067319660447538,227688611.2927592992782593,227.6886112927592762,0.2276886112927593
31,parallel_open_mp_hll,766396,0.0067716040648520,226355821.3564130961894989,226.3558213564130881,0.2263558213564131
32,parallel_open_mp_hll,766396,0.0067660468630493,226541735.6729943454265594,226.5417356729943492,0.2265417356729943
33,parallel_open_mp_hll,766396,0.0069747008383274,219764551.2732236981391907,219.7645512732237023,0.2197645512732237
34,parallel_open_mp_hll,766396,0.0084254466928542,181924122.9429413676261902,181.9241229429413522,0.1819241229429414
35,parallel_open_mp_hll,766396,0.0067073209211230,228525221.6235629022121429,228.5252216235628850,0.2285252216235629
36,parallel_open_mp_hll,766396,0.0070248120464385,218196869.8759873509407043,218.1968698759873462,0.2181968698759874
37,parallel_open_mp_hll,766396,0.0097540826536715,157143634.5603496134281158,157.1436345603495965,0.1571436345603496
38,parallel_open_mp_hll,766396,0.0085931131616235,178374469.3186855316162109,178.3744693186855272,0.1783744693186855
39,parallel_open_mp_hll,766396,0.0071191270835698,215306171.9515488147735596,215.3061719515488051,0.2153061719515488
40,parallel_open_mp_hll,766396,0.0093464520759881,163997203.1673806905746460,163.9972031673806896,0.1639972031673807
4,cuda_csr_kernel_1,766396,0.0061591356061399,248864791.7529199123382568,248.8647917529198992,0.2488647917529199
8,cuda_csr_kernel_1,766396,0.0062651201151311,244654846.4885921776294708,244.6548464885921703,0.2446548464885922
16,cuda_csr_kernel_1,766396,0.0061133760027587,250727584.7761216461658478,250.7275847761216312,0.2507275847761217
32,cuda_csr_kernel_1,766396,0.0062425597570837,245539019.1917164325714111,245.5390191917164202,0.2455390191917164
4,cuda_csr_kernel_2,766396,0.0003111360128969,4926437109.3806438446044922,4926.4371093806439603,4.9264371093806441
8,cuda_csr_kernel_2,766396,0.0003072319959756,4989037665.6008806228637695,4989.0376656008802456,4.9890376656008808
16,cuda_csr_kernel_2,766396,0.0002818240027409,5438827016.4808301925659180,5438.8270164808300251,5.4388270164808308
32,cuda_csr_kernel_2,766396,0.0002328320115339,6583252834.9600267410278320,6583.2528349600261208,6.5832528349600272
4,cuda_csr_kernel_3,766396,0.0003000639844686,5108217178.1282329559326172,5108.2171781282331722,5.1082171781282328
8,cuda_csr_kernel_3,766396,0.0002965760068037,5168294011.7766666412353516,5168.2940117766665935,5.1682940117766671
16,cuda_csr_kernel_3,766396,0.0002832000027411,5412401077.5573348999023438,5412.4010775573342471,5.4124010775573348
32,cuda_csr_kernel_3,766396,0.0002601919986773,5891003596.5435686111450195,5891.0035965435681646,5.8910035965435688
4,cuda_csr_kernel_4,766396,0.0003744320129044,4093645701.1521811485290527,4093.6457011521811182,4.0936457011521812
8,cuda_csr_kernel_4,766396,0.0003699200169649,4143576799.5908417701721191,4143.5767995908418015,4.1435767995908419
