threads_used,computation_type,non_zero_values,time_used,FLOPS,MFLOPS,GFLOPS
1,serial_csr,76171,0.0000839843414724,1813933375.3076765537261963,1813.9333753076764424,1.8139333753076767
1,serial_hll,76171,0.0001613930799067,943919033.5054372549057007,943.9190335054372554,0.9439190335054373
2,parallel_open_mp_csr,76171,0.0001747901551425,871570826.6049728393554688,871.5708266049728081,0.8715708266049729
3,parallel_open_mp_csr,76171,0.0002788500860333,546322226.9968504905700684,546.3222269968504179,0.5463222269968505
4,parallel_open_mp_csr,76171,0.0001338170841336,1138434610.0971431732177734,1138.4346100971431497,1.1384346100971432
5,parallel_open_mp_csr,76171,0.0001463131047785,1041205435.6347479820251465,1041.2054356347480280,1.0412054356347480
6,parallel_open_mp_csr,76171,0.0001560212112963,976418518.5735272169113159,976.4185185735271943,0.9764185185735272
7,parallel_open_mp_csr,76171,0.0001243380829692,1225223972.9138398170471191,1225.2239729138398161,1.2252239729138399
8,parallel_open_mp_csr,76171,0.0001175450161099,1296031129.5334711074829102,1296.0311295334711303,1.2960311295334712
9,parallel_open_mp_csr,76171,0.0002135001122952,713545292.1420320272445679,713.5452921420319399,0.7135452921420321
10,parallel_open_mp_csr,76171,0.0001187520101666,1282858284.1353001594543457,1282.8582841353002095,1.2828582841353002
11,parallel_open_mp_csr,76171,0.0000639972276986,2380446864.3165469169616699,2380.4468643165469075,2.3804468643165473
12,parallel_open_mp_csr,76171,0.0000672810710967,2264262407.1953210830688477,2264.2624071953209750,2.2642624071953210
13,parallel_open_mp_csr,76171,0.0001068213023245,1426138763.3823285102844238,1426.1387633823285341,1.4261387633823286
14,parallel_open_mp_csr,76171,0.0001120097003877,1360078631.3388514518737793,1360.0786313388514372,1.3600786313388515
15,parallel_open_mp_csr,76171,0.0001051840372384,1448337637.5331082344055176,1448.3376375331081363,1.4483376375331083
16,parallel_open_mp_csr,76171,0.0001232861541212,1235678094.4783515930175781,1235.6780944783515679,1.2356780944783516
17,parallel_open_mp_csr,76171,0.0000596633180976,2553361174.9653935432434082,2553.3611749653932748,2.5533611749653935
18,parallel_open_mp_csr,76171,0.0001237401738763,1231144221.2155797481536865,1231.1442212155795914,1.2311442212155799
