threads_used,computation_type,non_zero_values,time_used,FLOPS,MFLOPS,GFLOPS
1,serial_csr,24382,0.0000335299409926,1454341956.9623219966888428,1454.3419569623220013,1.4543419569623222
1,serial_hll,24382,0.0000564060173929,864517692.5070543289184570,864.5176925070543348,0.8645176925070543
2,parallel_open_mp_csr,24382,0.0011124233715236,43835828.3799907118082047,43.8358283799907085,0.0438358283799907
3,parallel_open_mp_csr,24382,0.0000971769914031,501806027.2901488542556763,501.8060272901488474,0.5018060272901489
4,parallel_open_mp_csr,24382,0.0007705278694630,63286484.4122860059142113,63.2864844122860006,0.0632864844122860
5,parallel_open_mp_csr,24382,0.0000461386516690,1056901279.8598332405090332,1056.9012798598332665,1.0569012798598334
6,parallel_open_mp_csr,24382,0.0000399197451770,1221550883.7480840682983398,1221.5508837480840612,1.2215508837480842
7,parallel_open_mp_csr,24382,0.0000350652262568,1390665488.4474780559539795,1390.6654884474780829,1.3906654884474781
8,parallel_open_mp_csr,24382,0.0000607329420745,802925040.9135812520980835,802.9250409135812561,0.8029250409135813
9,parallel_open_mp_csr,24382,0.0000517740845680,941861172.5704418420791626,941.8611725704417950,0.9418611725704419
10,parallel_open_mp_csr,24382,0.0000547850504518,890096834.7732427120208740,890.0968347732426764,0.8900968347732428
11,parallel_open_mp_csr,24382,0.0000539612956345,903684750.8312147855758667,903.6847508312147284,0.9036847508312148
12,parallel_open_mp_csr,24382,0.0000585811212659,832418344.7884135246276855,832.4183447884134921,0.8324183447884136
13,parallel_open_mp_csr,24382,0.0000590430572629,825905741.6839282512664795,825.9057416839282268,0.8259057416839283
14,parallel_open_mp_csr,24382,0.0000515449792147,946047524.7630542516708374,946.0475247630541844,0.9460475247630543
15,parallel_open_mp_csr,24382,0.0000498960725963,977311388.7044638395309448,977.3113887044637522,0.9773113887044639
16,parallel_open_mp_csr,24382,0.0000591077841818,825001320.4688457250595093,825.0013204688457336,0.8250013204688458
17,parallel_open_mp_csr,24382,0.0000659688375890,739197502.6722666025161743,739.1975026722665234,0.7391975026722667
18,parallel_open_mp_csr,24382,0.0000566802918911,860334313.2687479257583618,860.3343132687479056,0.8603343132687480
19,parallel_open_mp_csr,24382,0.0113213141448796,4307273.8178593032062054,4.3072738178593033,0.0043072738178593
20,parallel_open_mp_csr,24382,0.0066181942820549,7368172.9368723118677735,7.3681729368723117,0.0073681729368723
21,parallel_open_mp_csr,24382,0.0114019839093089,4276799.5804824503138661,4.2767995804824501,0.0042767995804825
22,parallel_open_mp_csr,24382,0.0114798797294497,4247779.6936237886548042,4.2477796936237882,0.0042477796936238
23,parallel_open_mp_csr,24382,0.0114540052600205,4257375.3803141480311751,4.2573753803141479,0.0042573753803141
24,parallel_open_mp_csr,24382,0.0114534399472177,4257585.5135858869180083,4.2575855135858864,0.0042575855135859
25,parallel_open_mp_csr,24382,0.0171971782110631,2835581.4774675969965756,2.8355814774675969,0.0028355814774676
26,parallel_open_mp_csr,24382,0.0057865250855684,8427164.7109276745468378,8.4271647109276735,0.0084271647109277
27,parallel_open_mp_csr,24382,0.0113664520904422,4290168.9649494634941220,4.2901689649494630,0.0042901689649495
28,parallel_open_mp_csr,24382,0.0172732011415064,2823101.4969670632854104,2.8231014969670634,0.0028231014969671
29,parallel_open_mp_csr,24382,0.0058197448961437,8379061.4314232887700200,8.3790614314232883,0.0083790614314233
30,parallel_open_mp_csr,24382,0.0172448870725930,2827736.6963741881772876,2.8277366963741879,0.0028277366963742
31,parallel_open_mp_csr,24382,0.0058286869898438,8366206.6748426342383027,8.3662066748426334,0.0083662066748426
32,parallel_open_mp_csr,24382,0.0172717659734190,2823336.0777958221733570,2.8233360777958221,0.0028233360777958
33,parallel_open_mp_csr,24382,0.0058581521734595,8324126.5429952861741185,8.3241265429952858,0.0083241265429953
34,parallel_open_mp_csr,24382,0.0172520470805466,2826563.1187029518187046,2.8265631187029516,0.0028265631187030
35,parallel_open_mp_csr,24382,0.0116120912134647,4199415.8591740969568491,4.1994158591740964,0.0041994158591741
36,parallel_open_mp_csr,24382,0.0115888090804219,4207852.5637618498876691,4.2078525637618496,0.0042078525637619
37,parallel_open_mp_csr,24382,0.0115653797984123,4216376.8808261919766665,4.2163768808261919,0.0042163768808262
38,parallel_open_mp_csr,24382,0.0058583570644259,8323835.4138761153444648,8.3238354138761146,0.0083238354138761
39,parallel_open_mp_csr,24382,0.0115219438448548,4232271.9722137646749616,4.2322719722137645,0.0042322719722138
40,parallel_open_mp_csr,24382,0.0114524518139660,4257952.8639040663838387,4.2579528639040660,0.0042579528639041
2,parallel_open_mp_hll,24382,0.0001507471315563,323482108.7245487570762634,323.4821087245487661,0.3234821087245488
3,parallel_open_mp_hll,24382,0.0003528101369739,138215983.2998598217964172,138.2159832998598290,0.1382159832998598
4,parallel_open_mp_hll,24382,0.0000596866011620,817000784.9447010755538940,817.0007849447010813,0.8170007849447011
5,parallel_open_mp_hll,24382,0.0000689467415214,707270552.9512771368026733,707.2705529512770681,0.7072705529512772
6,parallel_open_mp_hll,24382,0.0008791428990662,55467660.6633519530296326,55.4676606633519498,0.0554676606633520
7,parallel_open_mp_hll,24382,0.0000515934079885,945159505.8582620620727539,945.1595058582620368,0.9451595058582621
8,parallel_open_mp_hll,24382,0.0000342889688909,1422148334.5022339820861816,1422.1483345022338654,1.4221483345022341
9,parallel_open_mp_hll,24382,0.0000342247076333,1424818599.5492606163024902,1424.8185995492606253,1.4248185995492606
10,parallel_open_mp_hll,24382,0.0000930381938815,524128833.1768686175346375,524.1288331768686248,0.5241288331768686
11,parallel_open_mp_hll,24382,0.0000672591850162,725016218.8002603054046631,725.0162188002602761,0.7250162188002603
12,parallel_open_mp_hll,24382,0.0000620470382273,785919866.4945926666259766,785.9198664945926112,0.7859198664945927
13,parallel_open_mp_hll,24382,0.0000692280009389,704397055.2182207107543945,704.3970552182206575,0.7043970552182207
14,parallel_open_mp_hll,24382,0.0000611962750554,796845885.7315740585327148,796.8458857315740715,0.7968458857315741
15,parallel_open_mp_hll,24382,0.0000551240518689,884622924.9613273143768311,884.6229249613272714,0.8846229249613273
16,parallel_open_mp_hll,24382,0.0000564069487154,864503418.6478663682937622,864.5034186478662832,0.8645034186478664
17,parallel_open_mp_hll,24382,0.0000729612074792,668355166.8724238872528076,668.3551668724238652,0.6683551668724239
18,parallel_open_mp_hll,24382,0.0000643269158900,758065256.5934226512908936,758.0652565934226459,0.7580652565934227
19,parallel_open_mp_hll,24382,0.0123861520551145,3936977.3423590660095215,3.9369773423590657,0.0039369773423591
20,parallel_open_mp_hll,24382,0.0104613830335438,4661333.9597298968583345,4.6613339597298964,0.0046613339597299
21,parallel_open_mp_hll,24382,0.0114685404114425,4251979.6112281773239374,4.2519796112281769,0.0042519796112282
22,parallel_open_mp_hll,24382,0.0115045723505318,4238662.5520891966298223,4.2386625520891963,0.0042386625520892
23,parallel_open_mp_hll,24382,0.0115291117690504,4229640.6676276531070471,4.2296406676276526,0.0042296406676277
24,parallel_open_mp_hll,24382,0.0114816827699542,4247112.6381934080272913,4.2471126381934079,0.0042471126381934
25,parallel_open_mp_hll,24382,0.0114208958111703,4269717.6128956368193030,4.2697176128956364,0.0042697176128956
26,parallel_open_mp_hll,24382,0.0115323620848358,4228448.5729182204231620,4.2284485729182206,0.0042284485729182
27,parallel_open_mp_hll,24382,0.0114617650397122,4254493.0759830409660935,4.2544930759830404,0.0042544930759830
28,parallel_open_mp_hll,24382,0.0171698760241270,2840090.3961960542947054,2.8400903961960542,0.0028400903961961
29,parallel_open_mp_hll,24382,0.0115145477466285,4234990.4723160471767187,4.2349904723160474,0.0042349904723160
30,parallel_open_mp_hll,24382,0.0058107869699597,8391978.6170267909765244,8.3919786170267905,0.0083919786170268
31,parallel_open_mp_hll,24382,0.0115272989496589,4230305.8342599049210548,4.2303058342599051,0.0042303058342599
32,parallel_open_mp_hll,24382,0.0171991209499538,2835261.1823531016707420,2.8352611823531015,0.0028352611823531
33,parallel_open_mp_hll,24382,0.0058544161729515,8329438.5912124169990420,8.3294385912124174,0.0083294385912124
34,parallel_open_mp_hll,24382,0.0171237499453127,2847740.7200954896397889,2.8477407200954894,0.0028477407200955
35,parallel_open_mp_hll,24382,0.0115936622023582,4206091.1512568481266499,4.2060911512568477,0.0042060911512568
36,parallel_open_mp_hll,24382,0.0115558160468936,4219866.4120400743559003,4.2198664120400737,0.0042198664120401
37,parallel_open_mp_hll,24382,0.0115843107923865,4209486.5092922737821937,4.2094865092922733,0.0042094865092923
38,parallel_open_mp_hll,24382,0.0115251708775759,4231086.9416156271472573,4.2310869416156267,0.0042310869416156
39,parallel_open_mp_hll,24382,0.0115727842785418,4213679.1653861515223980,4.2136791653861509,0.0042136791653862
40,parallel_open_mp_hll,24382,0.0116799720562994,4175009.9884613798931241,4.1750099884613796,0.0041750099884614
4,cuda_csr_kernel_1,24382,0.0000163839995366,2976318443.5510344505310059,2976.3184435510343064,2.9763184435510346
8,cuda_csr_kernel_1,24382,0.0000166400004673,2930528763.8551111221313477,2930.5287638551108103,2.9305287638551114
16,cuda_csr_kernel_1,24382,0.0000163839995366,2976318443.5510344505310059,2976.3184435510343064,2.9763184435510346
32,cuda_csr_kernel_1,24382,0.0000172479994944,2827226427.9546484947204590,2827.2264279546484431,2.8272264279546486
4,cuda_csr_kernel_2,24382,0.0000125440001284,3887436184.6979594230651855,3887.4361846979591064,3.8874361846979597
8,cuda_csr_kernel_2,24382,0.0000158080001711,3084767173.0910201072692871,3084.7671730910201404,3.0847671730910204
16,cuda_csr_kernel_2,24382,0.0000163519998750,2982142879.9317293167114258,2982.1428799317291123,2.9821428799317293
32,cuda_csr_kernel_2,24382,0.0000207360008062,2351658859.1854734420776367,2351.6588591854733750,2.3516588591854735
4,cuda_csr_kernel_3,24382,0.0003192320000380,152754109.8454763293266296,152.7541098454763357,0.1527541098454763
8,cuda_csr_kernel_3,24382,0.0000230080004258,2119436678.4433815479278564,2119.4366784433814246,2.1194366784433818
16,cuda_csr_kernel_3,24382,0.0000163200002135,2987990156.9975566864013672,2987.9901569975563689,2.9879901569975567
32,cuda_csr_kernel_3,24382,0.0000173440002982,2811577442.4378519058227539,2811.5774424378519143,2.8115774424378519
4,cuda_csr_kernel_4,24382,0.0000191360013559,2548285772.6098418235778809,2548.2857726098418425,2.5482857726098418
8,cuda_csr_kernel_4,24382,0.0000166400004673,2930528763.8551111221313477,2930.5287638551108103,2.9305287638551114
16,cuda_csr_kernel_4,24382,0.0000166720019479,2924903688.9775528907775879,2924.9036889775529744,2.9249036889775533
32,cuda_csr_kernel_4,24382,0.0000167360012711,2913718707.9648852348327637,2913.7187079648851977,2.9137187079648856
32,cuda_hll_kernel_1,42549,0.0001948159915628,436812190.4026141166687012,436.8121904026140783,0.4368121904026142
64,cuda_hll_kernel_1,42549,0.0001837760064518,463052830.6877507567405701,463.0528306877507134,0.4630528306877508
96,cuda_hll_kernel_1,42549,0.0001823039929150,466791750.6321026682853699,466.7917506321026622,0.4667917506321027
128,cuda_hll_kernel_1,42549,0.0001822720078053,466873663.2939409017562866,466.8736632939408651,0.4668736632939409
160,cuda_hll_kernel_1,42549,0.0001824319915613,466464238.3811191320419312,466.4642383811191166,0.4664642383811192
32,cuda_hll_kernel_2,42549,0.0000143360002767,5935965287.2271919250488281,5935.9652872271917659,5.9359652872271926
64,cuda_hll_kernel_2,42549,0.0000169920003827,5008121356.1191968917846680,5008.1213561191971166,5.0081213561191973
96,cuda_hll_kernel_2,42549,0.0000165759993251,5133808124.0706453323364258,5133.8081240706451354,5.1338081240706455
128,cuda_hll_kernel_2,42549,0.0000184959990293,4600886919.6737565994262695,4600.8869196737559832,4.6008869196737567
160,cuda_hll_kernel_2,42549,0.0000204799998755,4155175806.5029602050781250,4155.1758065029598583,4.1551758065029603
32,cuda_hll_kernel_3,42549,0.0000179199996637,4748772410.5427722930908203,4748.7724105427723771,4.7487724105427729
64,cuda_hll_kernel_3,42549,0.0000173759999598,4897444762.7207069396972656,4897.4447627207064215,4.8974447627207072
96,cuda_hll_kernel_3,42549,0.0000195520005946,4352393484.6690254211425781,4352.3934846690253835,4.3523934846690260
128,cuda_hll_kernel_3,42549,0.0000204799998755,4155175806.5029602050781250,4155.1758065029598583,4.1551758065029603
160,cuda_hll_kernel_3,42549,0.0000225280000450,3777432520.8660178184509277,3777.4325208660175122,3.7774325208660180
32,cuda_hll_kernel_4,42549,0.0000102399999378,8310351613.0059204101562500,8310.3516130059197167,8.3103516130059205
64,cuda_hll_kernel_4,42549,0.0000132160002977,6439013172.1532526016235352,6439.0131721532525262,6.4390131721532526
96,cuda_hll_kernel_4,42549,0.0000269440006377,3158328310.0432410240173340,3158.3283100432408901,3.1583283100432413
128,cuda_hll_kernel_4,42549,0.0000335040022037,2539935363.0237126350402832,2539.9353630237123980,2.5399353630237127
160,cuda_hll_kernel_4,42549,0.0000252160007221,3374761959.1906843185424805,3374.7619591906841379,3.3747619591906846
