threads_used,computation_type,non_zero_values,time_used,FLOPS,MFLOPS,GFLOPS
1,serial_csr,430740,0.0004808800294995,1791465536.4178323745727539,1791.4655364178322543,1.7914655364178325
1,serial_hll,430740,0.0005439170636237,1583844408.6689901351928711,1583.8444086689901269,1.5838444086689902
2,parallel_open_mp_csr,430740,0.0004265718162060,2019542705.9907255172729492,2019.5427059907253806,2.0195427059907258
3,parallel_open_mp_csr,430740,0.0017932238988578,480408498.0959194302558899,480.4084980959194127,0.4804084980959195
4,parallel_open_mp_csr,430740,0.0001638899557292,5256453918.5257034301757812,5256.4539185257035570,5.2564539185257040
5,parallel_open_mp_csr,430740,0.0001321239396930,6520241539.8896150588989258,6520.2415398896146144,6.5202415398896152
6,parallel_open_mp_csr,430740,0.0001159110106528,7432253373.9320335388183594,7432.2533739320333552,7.4322533739320340
7,parallel_open_mp_csr,430740,0.0001356480643153,6350846245.7485361099243164,6350.8462457485356936,6.3508462457485368
8,parallel_open_mp_csr,430740,0.0001160670071840,7422264267.0030326843261719,7422.2642670030327281,7.4222642670030332
9,parallel_open_mp_csr,430740,0.0001187431626022,7254986149.2752523422241211,7254.9861492752515915,7.2549861492752532
10,parallel_open_mp_csr,430740,0.0001094862818718,7868383009.0125894546508789,7868.3830090125893548,7.8683830090125904
11,parallel_open_mp_csr,430740,0.0001201657578349,7169097216.3928480148315430,7169.0972163928472582,7.1690972163928484
12,parallel_open_mp_csr,430740,0.0001217774115503,7074218354.8899297714233398,7074.2183548899292873,7.0742183548899300
13,parallel_open_mp_csr,430740,0.0001155398786068,7456126926.8057394027709961,7456.1269268057394584,7.4561269268057400
14,parallel_open_mp_csr,430740,0.0001117801293731,7706915395.7118215560913086,7706.9153957118214748,7.7069153957118219
15,parallel_open_mp_csr,430740,0.0001189401373267,7242971290.9578657150268555,7242.9712909578656763,7.2429712909578665
16,parallel_open_mp_csr,430740,0.0001259739510715,6838556643.4368476867675781,6838.5566434368474802,6.8385566434368483
17,parallel_open_mp_csr,430740,0.0001028492115438,8376145884.5325012207031250,8376.1458845325014408,8.3761458845325016
18,parallel_open_mp_csr,430740,0.0001020240597427,8443890609.4572677612304688,8443.8906094572666916,8.4438906094572683
19,parallel_open_mp_csr,430740,0.0000990927219391,8693675813.3413524627685547,8693.6758133413513860,8.6936758133413523
20,parallel_open_mp_csr,430740,0.0001019472256303,8450254478.9614944458007812,8450.2544789614948968,8.4502544789614955
21,parallel_open_mp_csr,430740,0.0001927590928972,4469205509.5919046401977539,4469.2055095919040468,4.4692055095919052
22,parallel_open_mp_csr,430740,0.0048974938690662,175902211.0147635042667389,175.9022110147635090,0.1759022110147635
23,parallel_open_mp_csr,430740,0.0069248480722308,124404173.3499688506126404,124.4041733499688434,0.1244041733499689
24,parallel_open_mp_csr,430740,0.0009535779245198,903418564.8056420087814331,903.4185648056419495,0.9034185648056421
25,parallel_open_mp_csr,430740,0.0009323013946414,924035944.7615755796432495,924.0359447615755926,0.9240359447615757
26,parallel_open_mp_csr,430740,0.0039278990589082,219323355.0760980844497681,219.3233550760980677,0.2193233550760981
27,parallel_open_mp_csr,430740,0.0009170752018690,939377706.6965640783309937,939.3777066965640188,0.9393777066965642
28,parallel_open_mp_csr,430740,0.0009617428295314,895748815.1169475317001343,895.7488151169475259,0.8957488151169476
29,parallel_open_mp_csr,430740,0.0019024321809411,452830859.6913234591484070,452.8308596913234396,0.4528308596913235
30,parallel_open_mp_csr,430740,0.0009404658339918,916014137.7422356605529785,916.0141377422356754,0.9160141377422357
31,parallel_open_mp_csr,430740,0.0009739426895976,884528431.9100216627120972,884.5284319100215953,0.8845284319100217
32,parallel_open_mp_csr,430740,0.0009296913631260,926630099.1581956148147583,926.6300991581955486,0.9266300991581957
33,parallel_open_mp_csr,430740,0.0009244326502085,931901312.4490178823471069,931.9013124490178370,0.9319013124490180
34,parallel_open_mp_csr,430740,0.0008903699927032,967552823.0511361360549927,967.5528230511361016,0.9675528230511362
35,parallel_open_mp_csr,430740,0.0009236959740520,932644532.6171215772628784,932.6445326171215129,0.9326445326171217
36,parallel_open_mp_csr,430740,0.0009267409332097,929580176.2164167165756226,929.5801762164167030,0.9295801762164168
37,parallel_open_mp_csr,430740,0.0009344639256597,921897546.1164691448211670,921.8975461164691296,0.9218975461164692
38,parallel_open_mp_csr,430740,0.0009300298988819,926292800.9472347497940063,926.2928009472346957,0.9262928009472348
39,parallel_open_mp_csr,430740,0.0009383023716509,918126209.6612139940261841,918.1262096612139203,0.9181262096612141
40,parallel_open_mp_csr,430740,0.0009215720929205,934793931.6064739227294922,934.7939316064738478,0.9347939316064739
2,parallel_open_mp_hll,430740,0.0004376317374408,1968504398.3275716304779053,1968.5043983275716073,1.9685043983275718
3,parallel_open_mp_hll,430740,0.0009473939426243,909315503.5524668693542480,909.3155035524667937,0.9093155035524669
4,parallel_open_mp_hll,430740,0.0002415799535811,3566024362.6581134796142578,3566.0243626581132048,3.5660243626581138
5,parallel_open_mp_hll,430740,0.0001583374105394,5440786211.3274536132812500,5440.7862113274532021,5.4407862113274543
6,parallel_open_mp_hll,430740,0.0001418204046786,6074443250.6198835372924805,6074.4432506198836563,6.0744432506198835
7,parallel_open_mp_hll,430740,0.0001533427275717,5618003629.1388120651245117,5618.0036291388114478,5.6180036291388120
8,parallel_open_mp_hll,430740,0.0001311888918281,6566714513.6730012893676758,6566.7145136730014201,6.5667145136730021
9,parallel_open_mp_hll,430740,0.0001210267655551,7118094878.0084877014160156,7118.0948780084872851,7.1180948780084883
10,parallel_open_mp_hll,430740,0.0001171641051769,7352763875.0716991424560547,7352.7638750716987488,7.3527638750716999
11,parallel_open_mp_hll,430740,0.0001494637690485,5763804870.4681730270385742,5763.8048704681723393,5.7638048704681735
12,parallel_open_mp_hll,430740,0.0001682778820395,5119389366.9136133193969727,5119.3893669136132303,5.1193893669136132
13,parallel_open_mp_hll,430740,0.0001408089883626,6118075344.6071729660034180,6118.0753446071730650,6.1180753446071732
14,parallel_open_mp_hll,430740,0.0001398036256433,6162071949.3949222564697266,6162.0719493949218304,6.1620719493949228
15,parallel_open_mp_hll,430740,0.0001229448243976,7007045674.5234870910644531,7007.0456745234869231,7.0070456745234875
16,parallel_open_mp_hll,430740,0.0001274929381907,6757080134.9909601211547852,6757.0801349909597775,6.7570801349909608
17,parallel_open_mp_hll,430740,0.0001221089623868,7055010403.5016984939575195,7055.0104035016984199,7.0550104035016989
18,parallel_open_mp_hll,430740,0.0001230961643159,6998430899.8363513946533203,6998.4308998363512728,6.9984308998363520
19,parallel_open_mp_hll,430740,0.0001218062825501,7072541596.0846710205078125,7072.5415960846703456,7.0725415960846716
20,parallel_open_mp_hll,430740,0.0001129121519625,7629648226.7556924819946289,7629.6482267556921215,7.6296482267556929
21,parallel_open_mp_hll,430740,0.0008612801320851,1000232059.1262580156326294,1000.2320591262579228,1.0002320591262581
22,parallel_open_mp_hll,430740,0.0009062429890037,950605974.8358752727508545,950.6059748358752586,0.9506059748358753
23,parallel_open_mp_hll,430740,0.0019760872237384,435952416.2957855463027954,435.9524162957855538,0.4359524162957856
24,parallel_open_mp_hll,430740,0.0049758497625589,173132236.9260935187339783,173.1322369260934977,0.1731322369260935
25,parallel_open_mp_hll,430740,0.0010494790039957,820864444.8532149791717529,820.8644448532149909,0.8208644448532151
26,parallel_open_mp_hll,430740,0.0009092367254198,947476026.7765115499496460,947.4760267765115032,0.9474760267765117
27,parallel_open_mp_hll,430740,0.0052555548027158,163917993.8823651969432831,163.9179938823651810,0.1639179938823652
28,parallel_open_mp_hll,430740,0.0007397499866784,1164555614.0774428844451904,1164.5556140774428968,1.1645556140774429
29,parallel_open_mp_hll,430740,0.0009151250123978,941379580.1983293294906616,941.3795801983293359,0.9413795801983293
30,parallel_open_mp_hll,430740,0.0029647299088538,290576216.5475192666053772,290.5762165475192660,0.2905762165475193
31,parallel_open_mp_hll,430740,0.0009769769385457,881781305.1783710718154907,881.7813051783709852,0.8817813051783712
32,parallel_open_mp_hll,430740,0.0009773951023817,881404048.2715275287628174,881.4040482715274720,0.8814040482715276
